2025-10-09 08:01:25 | INFO     | rvm_sistemi | SYSTEM: Doğrulama servisi başlatıldı.
2025-10-09 08:01:25 | INFO     | rvm_sistemi | SYSTEM: Kart arama başlatıldı.
2025-10-09 08:01:25 | INFO     | rvm_sistemi | SYSTEM: /dev/ttyUSB0 portu deneniyor...
2025-10-09 08:01:27 | INFO     | rvm_sistemi | SYSTEM: Reset komutu gönderiliyor...
2025-10-09 08:01:28 | INFO     | rvm_sistemi | SYSTEM: Kimlik sorgusu gönderiliyor...
2025-10-09 08:01:28 | INFO     | rvm_sistemi | SUCCESS: MOTOR kartı /dev/ttyUSB0 portunda bulundu.
2025-10-09 08:01:29 | INFO     | rvm_sistemi | SYSTEM: /dev/ttyUSB1 portu deneniyor...
2025-10-09 08:01:31 | INFO     | rvm_sistemi | SYSTEM: Reset komutu gönderiliyor...
2025-10-09 08:01:32 | INFO     | rvm_sistemi | SYSTEM: Kimlik sorgusu gönderiliyor...
2025-10-09 08:01:33 | INFO     | rvm_sistemi | SUCCESS: SENSOR kartı /dev/ttyUSB1 portunda bulundu.
2025-10-09 08:01:33 | INFO     | rvm_sistemi | SYSTEM: Port arama sonucu: Kartlar başarıyla bulundu.
2025-10-09 08:01:33 | INFO     | rvm_sistemi | SYSTEM: Bulunan portlar: {'motor': '/dev/ttyUSB0', 'sensor': '/dev/ttyUSB1'}
2025-10-09 08:01:33 | INFO     | rvm_sistemi | SENSOR: Sensör kartı başlatıldı: /dev/ttyUSB1
2025-10-09 08:01:33 | INFO     | rvm_sistemi | MOTOR: Motor kartı başlatıldı: /dev/ttyUSB0
2025-10-09 08:01:33 | INFO     | rvm_sistemi.makine.modbus.modbus_istemci | 🔌 Modbus bağlantısı deneniyor: /dev/ttyS0
2025-10-09 08:01:33 | INFO     | rvm_sistemi.makine.modbus.modbus_istemci | ✅ Modbus bağlantısı başarılı: /dev/ttyS0
2025-10-09 08:01:33 | INFO     | rvm_sistemi.makine.modbus.modbus_istemci | 🔄 Sürücülere reset gönderiliyor...
2025-10-09 08:01:33 | INFO     | rvm_sistemi.makine.modbus.modbus_istemci | 🔄 Sürücü 1: Reset atılıyor
2025-10-09 08:01:33 | INFO     | rvm_sistemi.makine.modbus.modbus_istemci | ✅ Sürücü 1: Reset tamamlandı
2025-10-09 08:01:33 | INFO     | rvm_sistemi.makine.modbus.modbus_istemci | 🔄 Sürücü 2: Reset atılıyor
2025-10-09 08:01:33 | INFO     | rvm_sistemi.makine.modbus.modbus_istemci | ✅ Sürücü 2: Reset tamamlandı
2025-10-09 08:01:34 | INFO     | rvm_sistemi | MOTOR: HAM MESAJ: ykt
2025-10-09 08:01:34 | INFO     | rvm_sistemi | MOTOR: HAM MESAJ: skt
